"Section Time","Engine Speed","MAP","Ignition Angle","Lambda 1","Knock Count Global","IAT","ECT","Knock Cyl 4 Counter","Knock Cyl 3 Counter","Knock Cyl 2 Counter","Knock Cyl 1 Counter","Knock I-Trim Cyl 4","Knock I-Trim Cyl 3","Knock I-Trim Cyl 2","Knock I-Trim Cyl 1","AFR/Lambda Target","TPS (Main)","Knock Cyl 1 Level","Knock Cyl 2 Level","Knock Cyl 3 Level","Knock Cyl 4 Level","MGP","BAP","Batt Voltage","Injector Duty Cycle","Injection Actual PW","Injection Timing","Dwell Time","Knock Threshold","Knock Level Normalised","Knock F-Trim Inj 4","Knock F-Trim Inj 3","Knock F-Trim Inj 2","Knock F-Trim Inj 1","Boost Base DC","Boost - Proportional","Boost - Integral","Boost - Derivative","Boost Target","Lambda Avg","CL Lambda  Fuel  Corr.","CL Lambda LT corr.","CL Lambda Target Error 1","Engine Running Time","WGate DC","Aux 7 Duty","% Ignition Cut","Math Block 1 Output - Lambda without CLL","Math Block 8 Output - Gsum","Accel Fuel","FTrim Cylinder 1","FTrim Cylinder 2","FTrim Cylinder 3","FTrim Cylinder 4","Knock MAP Delta","Knock TPS Delta","TPS Delta","MAP Delta","Engine Fan 1 Output","An Volt 5 - TPS (Main) Source","Fuel Table 1","TPS 2 Delta","Overrun Fuel Cut Status","Oil Temperature","Oil Pressure","Fuel Temperature","Fuel Pressure","Fuel 4D Table","Air per Cylinder Estimated","Estimated Torque","Lambda Target Error","Idle Target Error","Math Block 2 Output - AFR Target Error"
"s","RPM","kPa"," BTDC","AFR","","°C","°C","","","","","","","","","AFR","%","","","","","kPa","kPa","V"," %","ms","BTDC","ms","","","%","%","%","%","%","%DC","%DC","%DC","kPa","AFR","%","%","AFR","s","%","%","%","","","ms","%","%","%","%","kPa/100ms","%/100ms","%/100ms","kPa/100ms","","V","%","%/100ms","","°C","kPa","°C","kPa","%","g/cyl","Nm","AFR","RPM",""

"-75.721","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.042","0","0","0","0","0","0","-0.2","-0.2","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.701","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.042","0","0","0","0","0","0","0","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.681","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.044","0","0","0","0","0","0","0","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.661","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.051","0","0","0","0","0","0","0","0","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.641","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.062","0","0","0","0","0","0","0.1","0.2","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.621","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.058","0","0","0","0","0","0","0.1","0.2","0","0","0.229","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.601","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.386","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.053","0","0","0","0","0","0","0.1","0","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.581","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.386","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.049","0","0","0","0","0","0","0","0","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.561","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.386","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.043","0","0","0","0","0","0","0","0.1","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.541","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.386","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.042","0","0","0","0","0","0","0.2","0.2","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.521","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.386","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.051","0","0","0","0","0","0","-0.1","0","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.501","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.044","0","0","0","0","0","0","0.1","0","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.481","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.044","0","0","0","0","0","0","0","0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.461","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.054","0","0","0","0","0","0","-0.3","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.441","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.054","0","0","0","0","0","0","0","0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.421","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.05","0","0","0","0","0","0","0","-0.3","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.401","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.054","0","0","0","0","0","0","0","0","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.381","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.056","0","0","0","0","0","0","-0.1","-0.1","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.361","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.13","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.051","0","0","0","0","0","0","0.1","0.3","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.341","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.053","0","0","0","0","0","0","-0.1","-0.1","0","0","0.229","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.321","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.048","0","0","0","0","0","0","-0.1","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.301","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.049","0","0","0","0","0","0","0.1","0.2","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.281","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.044","0","0","0","0","0","0","0","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.261","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.048","0","0","0","0","0","0","-0.1","0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.241","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.053","0","0","0","0","0","0","0.1","0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.1","0","0","0","-4.013","0","0.273"
"-75.221","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.049","0","0","0","0","0","0","-0.1","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286","0","0","0","-4.013","0","0.273"
"-75.201","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.047","0","0","0","0","0","0","0.1","0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.181","0","101.6","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.051","0","0","0","0","0","0","0.4","0.1","0","0","0.228","18","0","0","80.6","2.3","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.161","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.046","0","0","0","0","0","0.1","-0.2","0","0.1","0","0.228","18","0","0","80.6","2.3","32.1","286.1","0","0","0","-4.013","0","0.273"
"-75.141","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.048","0","0","0","0","0","0.1","0.2","0.1","0.1","0","0.228","18","0","0","80.6","2.3","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.121","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.055","0","0","0","0","0","0.1","-0.4","-0.3","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.101","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.055","0","0","0","0","0","0","0","0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-75.081","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.054","0","0","0","0","0","0","0.1","-0.1","0","0","0.228","18","0","0","80.6","2.4","32.1","286","0","0","0","-4.013","0","0.273"
"-75.061","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.05","0","0","0","0","0","0","0.1","0.2","0","0","0.228","18","0","0","80.6","2.4","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.041","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.383","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.057","0","0","0","0","0","0","-0.2","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.021","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.382","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.05","0","0","0","0","0","0","0","-0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-75.001","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.382","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.05","0","0","0","0","0","0.1","0.3","0","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.981","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.382","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.046","0","0","0","0","0","0.1","0","0.2","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.961","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.382","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.051","0","0","0","0","0","0.1","0","0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.941","0","101.5","0","18.008","0","36.1","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.382","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.044","0","0","0","0","0","0.1","-0.1","-0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.921","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.041","0","0","0","0","0","0.1","0.3","0.3","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.901","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.046","0","0","0","0","0","0.1","-0.1","-0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.881","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.045","0","0","0","0","0","0.1","-0.2","-0.2","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.861","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.045","0","0","0","0","0","0.1","0","0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.841","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.045","0","0","0","0","0","0.1","0","0","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.821","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.043","0","0","0","0","0","0.1","0.1","0","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.801","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.05","0","0","0","0","0","0.1","0","-0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.1","0","0","0","-4.013","0","0.273"
"-74.781","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.044","0","0","0","0","0","0.1","-0.2","0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.1","0","0","0","-4.013","0","0.273"
"-74.761","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.036","0","0","0","0","0","0.1","0.2","0.1","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.741","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.38","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.042","0","0","0","0","0","0.1","-0.1","0","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.721","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.039","0","0","0","0","0","0.1","0","0","0.1","0","0.228","18","0","0","80.6","2.5","32.1","286.3","0","0","0","-4.013","0","0.273"
"-74.701","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.042","0","0","0","0","0","0.1","0.1","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.1","0","0","0","-4.013","0","0.273"
"-74.681","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.043","0","0","0","0","0","0","-0.1","0","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.661","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.048","0","0","0","0","0","0","0.1","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.641","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.045","0","0","0","0","0","0","0","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.621","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.043","0","0","0","0","0","0","-0.1","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286","0","0","0","-4.013","0","0.273"
"-74.601","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.045","0","0","0","0","0","0","0","-0.1","0","0","0.228","18","0","0","80.6","2.5","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.581","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.043","0","0","0","0","0","0","0","0.1","0","0","0.228","18","0","0","80.6","2.4","32.1","286.1","0","0","0","-4.013","0","0.273"
"-74.561","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.045","0","0","0","0","0","0","0","0","0","0","0.228","18","0","0","80.6","2.4","32.1","286.1","0","0","0","-4.013","0","0.273"
"-74.541","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.384","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.047","0","0","0","0","0","0","0","-0.1","0","0","0.228","18","0","0","80.6","2.3","32.1","286.1","0","0","0","-4.013","0","0.273"
"-74.521","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.379","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.043","0","0","0","0","0","0","0.2","0.1","0","0","0.228","18","0","0","80.6","2.3","32.1","286.1","0","0","0","-4.013","0","0.273"
"-74.501","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.379","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.046","0","0","0","0","0","0","0","0","0","0","0.228","18","0","0","80.6","2.3","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.481","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.379","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.047","0","0","0","0","0","-0.1","0","-0.2","-0.1","0","0.228","18","0","0","80.6","2.4","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.461","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.379","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.053","0","0","0","0","0","-0.1","0","0.1","-0.1","0","0.228","18","0","0","80.6","2.4","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.441","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.379","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.052","0","0","0","0","0","-0.1","-0.2","-0.2","-0.1","0","0.228","18","0","0","80.6","2.4","32.1","286.2","0","0","0","-4.013","0","0.273"
"-74.421","0","101.5","0","18.008","0","36.2","81.1","0","0","0","0","0","0","0","0","13.994","0","0","0","0","0","0.4","101.12","12.381","0","0","0","0.001","0","0","0","0","0","0","0","0","0","0","0","18.008","0","0","0","0","0","0","0","18.007","1.053","0","0","0","0","0","-0.1","0.1","0.1","-0.1","0","0.228","18","0","0","80.6","2.4","32.1","286","0","0","0","-4.013","0","0.273"
